query-id	corpus-id	label
58027	B01D52EUBE	S
58027	B01LYSIZZ8	I
75361	B07T1S5G7L	S
75361	B083Q2BW9V	S
75361	B082T1R23Z	S
75361	B0821VR7WZ	S
75361	B0821TFTRS	E
75361	B07X2B9ZS3	S
75361	B07K815MJK	S
75361	B07T2SCHN3	E
75361	B07436R9V5	S
75361	B06XDGMQWJ	S
75361	B0776Q9VXT	S
75361	B012G3PPDA	S
75361	B00IF8B3OG	I
75361	B0027CTZRS	S
75361	B00266PQ82	S
75361	B000LCQZ60	S
62896	B09CPWMZBZ	I
62896	B0946Q9LQJ	E
62896	B093L622N9	I
62896	B092R4JS3W	I
62896	B0922ZZK85	I
62896	B091SM187Z	I
62896	B08YMYH5NX	I
62896	B08XMD3V1R	E
62896	B08PC8BJJM	E
62896	B08N53GF81	I
62896	B08LD7PP8N	S
62896	B08KY3TXR4	S
62896	B088RM4W48	S
62896	B07YXL2TC7	E
62896	B07T4JFDQG	E
62896	B01JWHX20G	C
62183	B01MRK67SG	I
62183	B084QFYZBX	E
62183	B07W7FMQ9R	E
62183	B07KHQCGG6	E
62183	B075KFW2VD	E
62183	B06XX3927P	I
62183	B0119NQKZA	E
62183	B07XTW933Q	E
62183	B001IZASY4	E
62183	B00ENQPL2E	E
62183	0691130884	I
62183	B000FELGJ0	E
62183	B07STFLVTF	E
62183	B000FOIYX6	E
62183	B000PDNKFE	E
62183	B000YTCBN6	E
3918	B08LLBCYCC	E
3918	B08LLFBJ77	S
3918	B08M5QXN65	S
3918	B08MFJDCSN	E
3918	B08MQ2R5T3	S
3918	B08MSXT8QW	S
3918	B08NCX9BH5	E
3918	B08NJX4ZMZ	E
3918	B08P19B83D	S
3918	B08P1NNDXB	S
3918	B08QD97N1H	S
3918	B08J46GPFY	E
3918	B08XPFWG1M	E
3918	B091BY3VLB	S
3918	B092RDYNJJ	E
3918	B092W4Y8W7	S
3918	B0953HFNQF	E
3918	B09FDXKPR3	I
3918	B08P5P1K6Q	E
3918	B08XGQHFK5	S
3918	B08J41PC32	E
3918	B08911QCGY	I
3918	B0013TNG26	E
3918	B004QCG8J0	S
3918	B008DSKF0Q	E
3918	B00B4RVYPS	S
3918	B089RZX7XC	S
3918	B01D20PXLU	E
3918	B01D4JM6C8	E
3918	B01E7NW936	S
3918	B00LHLH8GA	S
3918	B01J6JZ5VY	E
3918	B01LR5RG08	E
3918	B07C38XVDQ	E
3918	B07CXQZ6JK	E
3918	B07FNQXN4Q	E
3918	B083BBLDZ2	S
3918	B088LHW5X1	E
3918	B088M3VTND	E
3918	B01ICBQLOM	E
112273	B08TQS4HRB	S
112273	B08NXK92BX	S
112273	B08MGXW3CR	E
112273	B08GCBX8RC	S
112273	B082KB8QGQ	S
112273	B07QVJ62M5	S
112273	B0752XXW1L	S
112273	B08QSNYKWN	E
112273	B074B26ZCP	S
112273	B0748FG2Z6	E
112273	B073GQXMM9	E
112273	B0721K5BRG	E
112273	B06XRT1QWB	E
112273	B01HO15DGS	S
112273	B0027PXSWS	S
112273	B074BTJMHJ	E
44224	B07TN8V273	E
44224	B07Y866Y3R	I
44224	B07WCW2J5J	I
44224	B07WCTSX7G	E
44224	B07VKT1TSS	E
44224	B09J513SCR	C
44224	B07VLK37VZ	E
44224	B07ZDJZ4RZ	I
44224	B07TQ7PKWN	S
44224	B07VYGQK4N	E
44224	B082G64QL7	E
44224	B08DFK9FFK	S
44224	B0885WWZTM	E
44224	B08B671VNG	E
44224	B08C2Q6MLQ	E
44224	B08DKYKJKV	E
44224	B08LQRC3GZ	S
44224	B08NPNH8GJ	E
44224	B091TGV3Z3	S
44224	B096LNBM1J	E
44224	B098NYT7LH	S
44224	B09BCZXPKY	S
44224	B084ZKQ1RM	E
44224	B07TJWWPJS	E
44224	B07VXPWCN8	S
44224	B07QYT1SC3	I
44224	B07SJ3ZMP4	S
44224	B002ANQAHW	E
44224	B004F1KXVG	E
44224	B006NZGN0W	E
44224	B00CTIA5P6	E
44224	B00DFREOPC	E
44224	B00NVKEZQQ	S
44224	B00OD3W1BQ	E
44224	B010496LJ0	E
44224	B01HB74CBC	S
44224	B01KET1PUA	I
44224	B010496LWM	E
44224	B074T7JJW8	S
44224	B07QVZJL3K	E
44224	B07QGY4VGK	E
44224	B01N2VJBNT	S
44224	B07N8HJWYN	E
44224	B07MSBDBVQ	S
44224	B07PJZH76H	E
44224	B07HJ69VXW	E
44224	B07FY9FD4S	I
44224	B07DNZ87M2	E
44224	B07512Y7HX	I
44224	B07L82ZSX4	I
20593	B07GBXYQPN	E
20593	B07FY4WXJZ	E
20593	B07C26FWZT	S
20593	B06XWJ2K7B	S
20593	B01DMYTTNE	E
20593	B00CIR50TY	E
20593	B005EZ0U1U	S
20593	B07WRDNTQL	E
20593	B0045Y17JU	S
20593	B003JHTCKU	E
20593	B0021CEREA	E
20593	B000HM9UDO	E
20593	B0000D8CAM	E
20593	B00004RFQ4	E
20593	B00004RFPY	E
20593	B004EBK7TK	S
54785	B01M8L2MXT	E
54785	B01MG1O2WF	S
54785	B01MQ3Y0TJ	E
54785	B01MQ4EJ1B	E
54785	B01MQCCGAB	E
54785	B01MS02MMJ	E
54785	B01MZ2GEV9	S
54785	B01N9ET0RY	I
54785	B07B5XHLPC	S
54785	B073RTZGTT	I
54785	B07B46NKSB	S
54785	B07B8H2LRL	E
54785	B07HNZVF9H	S
54785	B07V6CZJTL	S
54785	B07XLFT1M8	C
54785	B07ZPDKPT6	S
54785	B01M8IHO7A	S
54785	B072BK2QC4	S
54785	B01M70PYHP	S
54785	B01N94X60M	E
54785	B01M4JLXN1	C
54785	B000E8FSTQ	I
54785	B005GRCM4O	S
54785	B005O31WMS	C
54785	B00EYST1L8	S
54785	B00FPQX89Y	S
54785	B00ID9KX5M	S
54785	B00VYP3QWO	S
54785	B01BL5XEBY	S
54785	B01EMIPJE2	E
54785	B00KJE9PDK	S
54785	B01F6ZU75G	S
54785	B01M4M3AJS	E
54785	B01M30OYF5	S
54785	B01M3063HI	E
54785	B01M252MXD	E
54785	B01M3SO8OJ	E
54785	B01JKNY7EC	S
54785	B01HB56NRA	S
54785	B01JKPWZOE	S
89353	B085B1NTCK	E
89353	B085B8XSVT	E
89353	B085B8S1BT	E
89353	B085B85H2M	E
89353	B085B7H7N8	E
89353	B085B776XR	E
89353	B085B745MM	E
89353	B0841PQ5MR	E
89353	B07WHDNQT4	E
89353	B0841NV59N	E
89353	B082ZR9ZSF	E
89353	B082ZQXWDT	E
89353	B07ZL1VH71	E
89353	B07WTVPDR3	I
89353	B07F773RLF	I
89353	B0841P89BK	E
106620	B07L97T45J	E
106620	B079FYDVLK	E
106620	B078952HC1	E
106620	B07815RQL2	I
106620	B077XQKX33	E
106620	B077XP8YV4	I
106620	B077XNJV82	E
106620	B07L9B27MB	E
106620	B077XMNP84	E
106620	B077XNCB5X	E
106620	B00SADVDNM	E
106620	B01I0L0YW4	I
106620	B01M7PEGLQ	E
106620	B01MRKZLWX	E
106620	B077XMGYH4	I
106620	B077XMNP69	E
54450	B082ZK54X2	E
54450	B085RL6BHP	E
54450	B0854CPMRD	E
54450	B084ZDDTG2	S
54450	B084YVXN2G	E
54450	B084V8BLQX	E
54450	B082ZMKVVM	E
54450	B081Q1FMSD	S
54450	B07ZVKDJ8Z	S
54450	B07Z68Z453	E
54450	B07W6NGN3R	E
54450	B07Q49SVYR	S
54450	B07MK5F2QT	S
54450	B07K25P3N1	E
54450	B01LXJFMGF	E
54450	B08149JVN9	S
103988	B0849LGTLB	I
103988	B07VX8TX3W	E
103988	B07VWB1N7Q	E
103988	B07VTQL4WV	E
103988	B07PFKNBP1	I
103988	B07KSLTYMT	I
103988	B07JC3WPZD	I
103988	B07842X4J1	S
103988	B075QFCKX3	I
103988	B071LN261H	I
103988	B01LXL0U5V	I
103988	B0145FL8ME	I
103988	B00N2Y35EE	I
103988	B004V3T4H2	I
103988	B003ASYFX2	I
103988	B076J3GVMX	I
107105	B07N34QTCW	E
107105	B07MH1C1YJ	E
107105	B07LD885TY	S
107105	B07LBLK57Q	E
107105	B07K6JT27X	S
107105	B07JMHNDZD	E
107105	B07J2GYK5L	S
107105	B07WZM3KR1	S
107105	B0785XFFKW	E
107105	B073ZBGLJF	S
107105	B01N0TTRZ3	E
107105	B01N0OI6UL	E
107105	B01FF4GKIQ	E
107105	B01CNZMMV4	S
107105	B00E8ZTDOM	E
107105	B079Z9K7G2	S
98198	B07VH6P6LD	S
98198	B08GSMTWWW	E
98198	B08F9CLRKY	S
98198	B08DP75S7S	S
98198	B085L55YMW	S
98198	B07ZVZ3W2S	S
98198	B07VG3988K	E
98198	B07TLMDRGD	E
98198	B07TBJRTRY	E
98198	B07R4Z6HMT	S
98198	B07QKY7TK3	S
98198	B07PXQ9BWL	S
98198	B07FZKBF19	S
98198	B07DW3D6B5	S
98198	B008UC98YE	S
98198	B07TK4CB19	E
6567	1629725609	E
6567	B07XNG23QN	E
6567	B085SVTR8P	S
6567	B07PWNGF6C	S
6567	B07K1LNBL1	I
6567	B07FLKSRH5	S
6567	B000MDBOJ6	E
6567	1592853633	E
6567	0307465233	E
6567	1592767826	E
6567	1441317996	E
6567	1250312302	E
6567	0735219095	E
6567	0316454486	E
6567	0306846365	E
6567	1592851614	E
22372	B07ZYHHC3T	E
22372	B07ZYHD5HG	E
22372	B07ZJSHLN3	E
22372	B07DRNYWM9	S
22372	B01M0F971W	E
22372	B01CUOYB44	S
22372	B019G3F2D6	E
22372	B00HHFWEPU	S
22372	B008VSX23U	E
22372	B0039QXWZM	E
22372	B001SAQ7MQ	E
22372	B001BDBODC	S
22372	B0014P60HW	E
22372	B000V9OURO	I
22372	B000I4MLEG	E
22372	B0044QWDF6	S
66012	B07NPJBQ89	E
66012	B07N4BCL2Z	E
66012	B07GVRN19M	S
66012	B074T244CN	S
66012	B074T21CJR	S
66012	B01MDO63GD	E
66012	B01HFKNQ62	E
66012	B00Q3CPF6I	E
66012	B00XB27K0W	E
66012	B00XAZRFG4	E
66012	B00K8VQE24	S
66012	B00GI8292K	E
66012	B003FVFV46	E
66012	B07PVPQDL3	E
66012	B01GJ9EQ96	E
66012	B07X94QLQ5	S
50396	B0839B2PQQ	I
50396	B07Z3JLCP8	E
50396	B07FFKNJ2H	I
50396	B07D7JDL1Y	I
50396	B07CNDJMV3	I
50396	B077H399FM	E
50396	B075XQBDH6	I
50396	B075QFR9JF	E
50396	B01MTKVNS9	I
50396	B01MDOG1T8	I
50396	B00KHNAHP8	E
50396	B00JQE987W	E
50396	B00FOZK76I	I
50396	B00BZUNAH4	I
50396	B009YJPC2Y	E
50396	B01MF9UYI6	E
89028	1259064786	E
89028	B013IL7P4Q	I
89028	B010WFDVTO	E
89028	B00M3USAJI	E
89028	B0084A8HL2	E
89028	8992491204	I
89028	2100040049	E
89028	0821806335	E
89028	0070542341	I
89028	0486813657	E
89028	0300198140	I
89028	0070619883	E
89028	0070619875	E
89028	007054235X	I
89028	0070542317	E
89028	0802802818	I
55136	B07JQG3NDH	E
55136	B082XW53FP	E
55136	B082WZHWFR	C
55136	B07W69FL71	E
55136	B07QRVMKCH	E
55136	B07Q293TZT	E
55136	B07M7D9ZP3	C
55136	B07GXZZ6NF	I
55136	B071XY2TTP	E
55136	B075ZN82B6	E
55136	B071NJ381Z	S
55136	B06ZZGDRH7	E
55136	B06Y69D75Q	E
55136	B06XD7FTN3	I
55136	B00XS3YS9K	E
55136	B07C3SWZXK	S
68389	B085WTL7WH	E
68389	B07Z5BTCL1	S
68389	B07N7NBWYY	E
68389	B07K89DP2F	C
68389	B07K81RSYM	S
68389	B07JG2W498	E
68389	B07D92CQG1	S
68389	B079S5PWJV	E
68389	B077W6LSB2	E
68389	B0763R8MXJ	E
68389	B01MCXYUJF	S
68389	B01LXT9I5B	S
68389	B00HSJD99K	S
68389	B00F5CK9X6	S
68389	B007GF61XM	I
68389	B0017TE8BK	S
81524	B07FML25SW	S
81524	B07RB5Q4C3	S
81524	B07R2B1DLL	S
81524	B07MPPGVBT	S
81524	B07JZ5J4VT	S
81524	B07H12HNJ1	I
81524	B07GVS3H31	S
81524	B07CZXYFXR	S
81524	B079FH8QCK	E
81524	B071KT1J5S	S
81524	B06ZZB8RYN	S
81524	B06XGF7PHF	S
81524	B01B3IUYL2	S
81524	B01B3ITSX2	S
81524	B010D2IXR6	S
81524	B00KRYM2JG	S
103289	B07MR37KG1	S
103289	B07H38QBV6	S
103289	B07CC6SZWL	S
103289	B07C42S94S	S
103289	B072BGVMKC	S
103289	B01MU549SO	I
103289	B01MSSDEPK	E
103289	B01CYDXMYQ	S
103289	B015G7PPR4	I
103289	B016DYBL40	I
103289	B00VXO5RPK	S
103289	B00VVS9O6G	S
103289	B00NY04LR6	S
103289	B00BIGBIWE	S
103289	B006T8BXF8	S
103289	B0170GOCVO	S
114798	B06VV93SQ8	I
114798	B0747Y3HFH	E
114798	B074P9QHYS	C
114798	B07JXZCSDJ	E
114798	B07K67K9XG	I
114798	B07NDSVPDQ	C
114798	B07Z433H77	E
114798	B081C4SQN8	I
114798	B08JXJNCPK	I
114798	B08BYDFTZL	E
114798	B01N5UT9TX	E
114798	B08MD2CKJR	E
114798	B08NMJC7HJ	I
114798	B0915QRJ96	C
114798	B091ZJVWG3	I
114798	B097JQPTV3	I
114798	B09BVL5SQL	E
114798	B084CM12FJ	E
114798	B01G2WMGCE	I
114798	B0788S7Z5M	I
114798	B019G7XPGS	S
114798	B01AY9LCVW	I
114798	B000FRNRQM	I
114798	B000J10F2I	E
114798	B000S0PLGA	E
114798	B001H9N1AO	S
114798	B004CON8FO	E
114798	B005AU4QG4	E
114798	B008MJ62P8	I
114798	B009S9DY9I	E
114798	1477847502	E
114798	B00FMVV0OW	E
114798	B00G8P2D38	E
114798	B00JVHIMKI	I
114798	B00MMPB6ZY	I
114798	B00PKMIGYA	I
114798	B00QFZHTZS	E
114798	B00SBQELQY	I
114798	B01071KAS8	E
114798	B00DD7G524	E
75901	B07NVPQKR7	I
75901	B07PCNGJP8	I
75901	B07PTYBDX6	I
75901	B07SQRSX88	E
75901	B07T7MNJLS	I
75901	B07TTDFKT4	S
75901	B07VFTMHBC	E
75901	B07XT3JDMN	I
75901	B07Y4Q8JTV	I
75901	B0828TLG7K	E
75901	B07Y8YPMCV	I
75901	B08214FQXV	E
75901	B083XQTVCR	S
75901	B08SBRB9BZ	E
75901	B088CGMXG5	I
75901	B088CJN5DC	I
75901	B08DTWKBCS	E
75901	B08KXZ26VK	I
75901	B07Y8XDB1P	I
75901	B07NN1P7W1	I
75901	B00LVUSVU4	I
75901	B07HHTFD55	E
75901	B0002KHTG6	E
75901	B003U9V7RI	I
75901	B00FG31E4C	I
75901	B010K1ICVW	E
75901	B07J1BK1N6	E
75901	B06X9BL5K5	E
75901	B07124X8BZ	E
75901	B071DJ8WWL	E
75901	B01M0UJVMN	E
75901	B073P445G6	I
75901	B075FVKF54	S
75901	B076MPJKD7	E
75901	B078452MXN	E
75901	B079ZZL6BP	E
75901	B07GJW47JL	E
75901	B07GJYC583	E
75901	B073GQGSNY	E
75901	B00006ANDK	I
93761	B07ZDPBSTY	S
93761	B07V6Y1YSH	E
93761	B07S4G59Z5	E
93761	B07R9ZT378	E
93761	B07MTWG1BP	E
93761	B07HJW64VD	E
93761	B07C1NB5NR	E
93761	B073PWPSHG	E
93761	B06XRCJDQ6	E
93761	B01B7DB9WQ	E
93761	B00ZWVFGQK	E
93761	B00WOO8J9E	E
93761	B00RYU0PEU	E
93761	B00E0E68U8	E
93761	B008BZTE08	E
93761	B0716WPQCW	E
73425	B07JP7BNL8	S
73425	B07SCX19FR	I
73425	B07RW4TNZS	I
73425	B07R5F6T7P	I
73425	B07PDLHJ9V	E
73425	B07LGQT8N9	I
73425	B07V2HJLHP	E
73425	B07JN9HY8G	I
73425	B07F7WP3VH	I
73425	B07GKSYDL6	E
73425	B07DZY63XK	E
73425	B07DLCC45J	I
73425	B077P764BY	E
73425	B06XSM5VDT	I
73425	B01LY3XW1A	E
73425	B07JK7GMX2	E
77591	B0924PN72S	C
77591	B0924RG8LR	I
77591	B0946WQ5ZB	I
77591	B096S4QML7	E
77591	B096Y3KJ86	I
77591	B099RCRYSC	I
77591	B099RWC5BF	E
77591	B09B1J2874	S
77591	B09BTS5WHL	I
77591	B09BTHG9X2	E
77591	B091BVMDQ3	E
77591	B09BVBVKWD	S
77591	B09BYVJK3B	E
77591	B09C23LMJ7	I
77591	B09DL63X6G	I
77591	B09H7NKXB7	E
77591	B09HNWBJ28	E
77591	B09B3RKDBJ	S
77591	B0919J4M2D	I
77591	B095388CLF	E
77591	B08XZN9CR2	E
77591	B08ZCLJX61	C
77591	B00HUS7AKI	S
77591	B016ZX5J1K	I
77591	B01BZOKLOO	I
77591	B01K8PEZMU	I
77591	B0741ZZ43K	I
77591	B07CZYPH4L	I
77591	B07HR4Z4HQ	I
77591	B07LF4DGDL	I
77591	B08T8LQRPG	I
77591	B07X587H5Z	C
77591	B07X5H7NZX	S
77591	B086Z8GN1Y	E
77591	B08BZX58T4	I
77591	B08HQGXJK7	S
77591	B08ND2JHLQ	I
77591	B08QJC3LDN	I
77591	B08QW8X1VM	E
77591	B07SSSC32D	I
99310	B07D3FFTH2	S
99310	B07KN59KH2	I
99310	B07J9KDV5X	S
99310	B079X8K3B4	S
99310	B07226B7FF	S
99310	B018FRYKBO	S
99310	B0105MIFWM	S
99310	B018FRYNL6	S
99310	B00TOGHUUE	S
99310	B00RZHV0GY	S
99310	B00QT7WQQ4	E
99310	B00QT7UAE4	E
99310	B0014CUCU6	S
99310	B000VK2L1K	S
99310	B000S5T2C4	S
99310	B00WUK86MC	S
60690	B01F1A9QAS	E
60690	B07DQ3R1DX	E
60690	B07DHZLMTT	I
60690	B0794DG924	I
60690	B01G8IIR4I	I
60690	B01F1A9QM6	E
60690	B01F1A9QFI	E
60690	B01F1A9P36	E
60690	B00M7BFTJM	I
60690	B01F1A9OC8	E
60690	B01F1A9NXS	E
60690	B00X8IAYQ6	I
60690	B00O5AKNF8	E
60690	B008XCPOJY	I
60690	B007MDBSU4	I
60690	B01F1A9OCS	E
68442	B087FDHY8T	E
68442	B07ZG1BCQZ	E
68442	B07L38PY37	S
68442	B077HYV5WC	S
68442	B075ZLGZ7L	E
68442	B073CHW27B	S
68442	B07316MXKW	S
68442	B071RX4DR7	S
68442	B0719BDRY2	S
68442	B01GRYXLAS	S
68442	B010MTBRS2	E
68442	B00NBO9FJE	S
68442	B00886M9BQ	E
68442	B005RIRHOC	S
68442	B004VYU7P4	S
68442	B01MY390VV	S
56659	B07Z46LQ1Y	I
56659	B07MFWC5PV	I
56659	B07BVQ5Q16	E
56659	B07BKSX8VT	E
56659	B079BJTGHN	E
56659	B077JJS1RS	E
56659	B076DMGB73	I
56659	B077386JTN	E
56659	B00BN4V2CW	E
56659	B00AVTMB4I	I
56659	B009EEQ2ZU	E
56659	B009EE7NQ2	E
56659	B0094M2VFW	E
56659	B004WGIXX4	E
56659	B003AN8TCU	I
56659	B00PWWC0S6	E
52121	B088C2SYN6	E
52121	B08865VYFB	C
52121	B083KGPQL9	E
52121	B083HH4962	E
52121	B0838GL5YK	E
52121	B07Z8WHZWV	E
52121	B07V6X6MG6	E
52121	B07QFRRX7D	E
52121	B07PBRF12X	E
52121	B07HYWQVML	S
52121	B07DGF8K2S	S
52121	B073ZZMTLB	C
52121	B07216RSSL	I
52121	1723841390	S
52121	1416936475	S
52121	B07MQ5MTLN	E
28560	B07683LB6Q	E
28560	B079YBVVK4	S
28560	B07CX1T4D1	I
28560	B07HNCDGZV	E
28560	B07HNS4MT6	E
28560	B07ZHQBX1L	E
28560	B07YHKMQTR	E
28560	B07ZHPJMMP	E
28560	B085PVY3JF	E
28560	B075VVVKWF	E
28560	B07M61KLQ2	I
28560	B073JRH7JD	I
28560	B06XBXYCYF	E
28560	B06XBS61RT	E
28560	B000G7CEBU	I
28560	B006486JBQ	E
28560	B00A4LB1P8	E
28560	B00B6EAJGY	E
28560	B00470OSPW	E
28560	B00GSII5FA	I
28560	B00KBZT6FY	I
28560	B01N4G2X0R	E
28560	B01N63TP8D	E
28560	B00B6ED736	I
44587	B087PGTZZG	S
44587	B086D7B47R	E
44587	B07YJCGMMF	S
44587	B07GV3YR43	E
44587	B077RBPNTB	S
44587	B075CXQ9BB	S
44587	B06XGKQMF9	I
44587	B075CSJ1BF	S
44587	B01KT0HEVI	E
44587	B01J2I5HXU	S
44587	B01EB2R69A	S
44587	B00M7AWV1W	S
44587	B00865NXZK	C
44587	B007XWTTFU	S
44587	B01N5FXU3I	S
70131	B083LK64DQ	I
70131	B083CZVZQ8	S
70131	B07YVMKNP6	E
70131	B07YVH8N7G	S
70131	B07VST54VJ	E
70131	B07J2V8P62	E
70131	B07CBNFQ8M	I
70131	B07SQ41B8H	E
70131	B075H5BY2S	S
70131	B074MH4SV4	I
70131	B01NCUAG6H	I
70131	B01N20SCVB	E
70131	B01MRK7FWF	S
70131	B01M9F7YBJ	I
70131	B00UGJO344	I
70131	B078HD6KK9	I
28330	B085H8B8M2	I
28330	B07QN32BLT	I
28330	B07PM4417Z	I
28330	B07L39PWNX	E
28330	B07L39JX9D	E
28330	B07DGR98VQ	I
28330	B0796QMMR4	I
28330	B07WBZDVHL	I
28330	B01D9LVD0M	I
28330	B0167H31CI	I
28330	B0153XNDL6	I
28330	B00UNR0OBA	I
28330	B0048WPW9A	I
28330	B000XMHTJK	I
28330	B000046S3W	I
28330	B074VFW9XB	I
115702	B07FYSVX2W	S
115702	B017L2H4EY	S
115702	B06XRZZTK7	S
115702	B06XSKZQ51	S
115702	B07735XF2K	S
115702	B0797NSHQX	E
115702	B07D956X4P	E
115702	B07KCJXK9B	E
115702	B094GD2MR5	E
115702	B085GLKD2M	S
115702	B086V9K5F7	S
115702	B086YNRS94	E
115702	B087YLTR4G	S
115702	B08C9JB77T	E
115702	B08R6NXDV2	E
115702	B08RT3NLGZ	E
115702	B00JYFN6DU	E
115702	B084TM7QZF	E
115702	B00HX3Q9VQ	S
115702	B01AMK7F64	I
115702	B00D0VI0A8	S
115702	B0001VKDDM	E
115702	B00020HX9Y	S
115702	B00020ICLC	S
115702	B00024D8N0	E
115702	B0006SY7SM	S
115702	B00083B1DY	S
115702	B0016LIL8A	S
115702	B0017I0MCA	I
115702	B0017JIH7G	E
115702	B0012ZQPKG	S
115702	B001U3QT24	S
115702	B002B9XRKI	I
115702	B004EMCU3A	S
115702	B004EMGRMK	S
115702	B0058HWV9S	E
115702	B00ESLPBVK	S
115702	B00B8YTP12	S
115702	B00CBYG1L0	S
115702	B0017QCNUQ	E
42527	B07YDZ16Z5	I
42527	B07LBK3H4R	S
42527	B07XB1H56C	S
42527	B07RKNVW4Y	E
42527	B07PY5M579	E
42527	B07P25YFVH	S
42527	B07MPC7C8G	S
42527	B07K2K2P3L	E
42527	B07GBZNFL6	S
42527	B01DO0ZR7I	S
42527	B00VHLXAQC	S
42527	B00CS5ZI6G	S
42527	B008H2OELY	S
42527	B007QCXU5M	E
42527	B07L48SJJB	E
44301	B07GRPXNX4	S
44301	B07JJR4Y6S	E
44301	B07L8P9RYD	S
44301	B07M8JMRK4	S
44301	B07MZ31QC7	S
44301	B07R4SG77T	S
44301	B07RGHS919	S
44301	B07SFLWXGM	E
44301	B07SQWMPM2	E
44301	B081RQ9WSM	E
44301	B07W9GP26S	S
44301	B0828QC1S2	S
44301	B083ZKY9TH	E
44301	B08C7CR1BB	S
44301	B08CDNNLGK	S
44301	B08DF93SHB	S
44301	B091KL7G8B	E
44301	B091KMPSY9	E
44301	B07VBFSY33	E
44301	B07G29FDZT	E
44301	B07FDX6DR8	S
44301	B07FD3F5XQ	E
44301	B07FDXR8JC	E
44301	B00BQ7KBV4	E
44301	B00G04DGYW	E
44301	B00P1IGXVQ	S
44301	B00R6TQIRM	E
44301	B01LVYXXVL	S
44301	B06XHNNS77	E
44301	B07177SJHZ	S
44301	B01M1LPG5X	S
44301	B072KZBMXC	E
44301	B073VXZVQ3	E
44301	B073VZGC97	E
44301	B076GTTQLJ	E
44301	B076LYVNVN	E
44301	B077QDGWX8	E
44301	B07BSSX9Z6	E
44301	B07CZHNS45	E
44301	B072C5GH1L	E
49278	B07YGVYBBY	I
49278	B07XH54M92	I
49278	B07V4MRVXS	C
49278	B098QD6WK4	S
49278	B07TNH72SG	S
49278	B07YVBJF3V	I
49278	B07S1M8GDV	I
49278	B07TPMTJMN	S
49278	B083K638G1	S
49278	B088R4X4GX	S
49278	B0859W2V3J	I
49278	B0878RGJL4	I
49278	B08FL1L61G	S
49278	B08G4W6JXJ	I
49278	B08TVMGZYM	I
49278	B08YZ948JV	E
49278	B08ZDM57VT	I
49278	B07PFP8CC8	E
49278	B084GQKK8T	I
49278	B07JBT183Z	I
49278	B07BW94QQ4	I
49278	B07FQ8PZRZ	E
49278	B07H25TYJF	I
49278	B004AZ38Z0	I
49278	B00514BPGI	I
49278	B00514BRF2	I
49278	B00OFTFZPM	E
49278	B01KJPPSY8	I
49278	B073Z8GPTW	I
49278	B074TLLT5Q	S
49278	B01AW1R8SS	I
49278	B075X53VQH	I
49278	B0752D2TVW	I
49278	B0799GVJPM	I
49278	B0794BXHSQ	I
49278	B0792XL1ST	I
49278	B07DK6WPCJ	C
49278	B077HVXRCZ	I
49278	B076HKGVK3	C
49278	B0791NB4FM	S
105604	B07Q2TBQQZ	S
105604	B07S1X7ZBT	E
105604	B07R7QPGM5	S
105604	B07VBH8DQ2	S
105604	B07QWBRCNB	S
105604	B07QGBL6V6	S
105604	B07PW5J7KW	E
105604	B07R1S3WC1	E
105604	B07MFKN1S5	S
105604	B07L4D1NY2	I
105604	B07CM9S69B	S
105604	B0788QX824	E
105604	B01N34KFS2	S
105604	B01LZ7GIBS	E
105604	B01G3IEJSG	S
105604	B07N4FS6HC	E
62237	B01NABD1AY	E
62237	B073Q85K4Q	S
62237	B074D6M7FN	S
62237	B074DZQD22	S
62237	B077J5D9PC	E
62237	B077JBXWYJ	E
62237	B07F2VC6ZL	E
62237	B07G15JL94	E
62237	B07KNYPBBC	C
62237	B07GB3R53J	S
62237	B07KCJ72T8	C
62237	B07T6FB4SX	E
62237	B08KJJWJZ2	E
62237	B07W1KN7QN	E
62237	B07XLHM9K9	S
62237	B08HN6HZ4J	S
62237	B01N3QFZHR	S
62237	B07GB2YZYP	S
62237	B01LYV6MJB	S
62237	B07VPFHY6N	E
62237	B01IRR9SYQ	S
62237	B01LXW4HZI	S
62237	B0011YW8L8	S
62237	B002Y1N8M0	S
62237	B003MANSNG	S
62237	B0045VI3RC	S
62237	B0048FQ7A0	S
62237	B0048FQ7MI	S
62237	B005CXFVHM	S
62237	B007URARH2	S
62237	B07KYKY54N	E
62237	B009GPRS8C	S
62237	B009GPSAP2	S
62237	B008282B68	S
62237	B009LAJQVY	S
62237	B00MS7UYBI	S
62237	B00MS7V15G	S
62237	B00MS7VPXY	E
62237	B00MVAIWZW	S
62237	B01EZV35QU	I
113611	B084YPZH6D	E
113611	B0842JKZVL	E
113611	B082FDL2SL	E
113611	B07ZJBFRB4	E
113611	B07YY36F1L	S
113611	B07Y6BPRRJ	S
113611	B07WN1KKPW	E
113611	B07VB27XPV	E
113611	B07R8M54B9	S
113611	B07NXRHKSR	E
113611	B07MYX7C42	E
113611	B07MFWVMY5	S
113611	B07K67M24H	E
113611	B075HVSNK6	E
113611	B007UZ92B6	S
113611	B07Q841QT6	S
63468	B07TX879JC	S
63468	B07TWCNVZL	E
63468	B07SYL5CJJ	I
63468	B07PKRZXYG	E
63468	B07PRTR9PL	S
63468	B07VT3C7DH	E
63468	B07PFDHB3X	E
63468	B07SQP2QF1	E
63468	B07WCQYDNL	E
